"Date","Time","Test Total Time",,
"03/04/24","16:41:04","(hh:mm:ss): 2:39:58",,
,,,,
"Rated Capacity","Tested Capacity",,,
"15.30 Ah","8.00 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","AGM","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"3.000 Amps","Minutes",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Miscanthus-12A-3-4-2024","179.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","180.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","181.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","182.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","183.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","184.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","185.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","186.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","187.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","188.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","189.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","190.000","12.669","3.000","999.90"
"Miscanthus-12A-3-4-2024","191.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","192.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","193.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","194.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","195.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","196.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","197.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","198.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","199.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","200.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","201.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","202.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","203.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","204.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","205.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","206.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","207.000","12.673","3.000","999.90"
"Miscanthus-12A-3-4-2024","208.000","12.673","3.000","999.90"
