"Date","Time","Test Total Time",,
"02/02/23","19:17:23","(hh:mm:ss): 0:53:59",,
,,,,
"Rated Capacity","Tested Capacity",,,
"18.00 Ah","10.79 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","interstate","Battery C",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"12.000 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"BatteryC-12A-2-2-2023","143.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","144.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","145.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","146.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","147.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","148.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","149.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","150.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","151.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","152.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","153.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","154.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","155.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","156.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","157.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","158.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","159.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","160.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","161.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","162.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","163.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","164.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","165.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","166.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","167.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","168.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","169.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","170.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","171.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","172.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","173.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","174.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","175.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","176.000","12.177","12.000","999.90"
"BatteryC-12A-2-2-2023","177.000","12.193","12.000","999.90"
"BatteryC-12A-2-2-2023","178.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","179.000","12.197","12.000","999.90"
"BatteryC-12A-2-2-2023","180.000","12.201","12.000","999.90"
"BatteryC-12A-2-2-2023","181.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","182.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","183.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","184.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","185.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","186.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","187.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","188.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","189.000","12.205","12.000","999.90"
"BatteryC-12A-2-2-2023","190.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","191.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","192.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","193.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","194.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","195.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","196.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","197.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","198.000","12.208","12.000","999.90"
"BatteryC-12A-2-2-2023","199.000","12.208","12.000","999.90"
