"Date","Time","Test Total Time",,
"03/10/23","19:09:23","(hh:mm:ss): 0:00:00",,
,,,,
"Rated Capacity","Tested Capacity",,,
"18.00 Ah","0.00 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"24.000 mo","Interstate battery","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"3.600 Amps","Seconds",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Jupiter","1277.000","12.486","3.600","999.90"
"Jupiter","1278.000","12.486","3.600","999.90"
"Jupiter","1279.000","12.486","3.600","999.90"
"Jupiter","1280.000","12.486","3.600","999.90"
"Jupiter","1281.000","12.486","3.600","999.90"
"Jupiter","1282.000","12.486","3.600","999.90"
"Jupiter","1283.000","12.486","3.600","999.90"
"Jupiter","1284.000","12.486","3.600","999.90"
"Jupiter","1285.000","12.486","3.600","999.90"
"Jupiter","1286.000","12.486","3.600","999.90"
"Jupiter","1287.000","12.486","3.600","999.90"
"Jupiter","1288.000","12.486","3.600","999.90"
"Jupiter","1289.000","12.486","3.600","999.90"
"Jupiter","1290.000","12.486","3.600","999.90"
"Jupiter","1291.000","12.486","3.600","999.90"
"Jupiter","1292.000","12.486","3.600","999.90"
"Jupiter","1293.000","12.486","3.600","999.90"
"Jupiter","1294.000","12.486","3.600","999.90"
"Jupiter","1295.000","12.486","3.600","999.90"
"Jupiter","1296.000","12.486","3.600","999.90"
"Jupiter","1297.000","12.486","3.600","999.90"
"Jupiter","1298.000","12.486","3.600","999.90"
"Jupiter","1299.000","12.486","3.600","999.90"
"Jupiter","1300.000","12.486","3.600","999.90"
"Jupiter","1301.000","12.486","3.600","999.90"
"Jupiter","1302.000","12.486","3.600","999.90"
"Jupiter","1303.000","12.486","3.600","999.90"
"Jupiter","1304.000","12.486","3.600","999.90"
"Jupiter","1305.000","12.486","3.600","999.90"
"Jupiter","1306.000","12.486","3.600","999.90"
"Jupiter","1307.000","12.486","3.600","999.90"
"Jupiter","1308.000","12.486","3.600","999.90"
"Jupiter","1309.000","12.486","3.600","999.90"
"Jupiter","1310.000","12.486","3.600","999.90"
"Jupiter","1311.000","12.486","3.600","999.90"
"Jupiter","1312.000","12.486","3.600","999.90"
"Jupiter","1313.000","12.486","3.600","999.90"
"Jupiter","1314.000","12.486","3.600","999.90"
"Jupiter","1315.000","12.486","3.600","999.90"
"Jupiter","1316.000","12.486","3.600","999.90"
"Jupiter","1317.000","12.486","3.600","999.90"
"Jupiter","1318.000","12.486","3.600","999.90"
"Jupiter","1319.000","12.486","3.600","999.90"
"Jupiter","1320.000","12.486","3.600","999.90"
"Jupiter","1321.000","12.486","3.600","999.90"
"Jupiter","1322.000","12.486","3.600","999.90"
"Jupiter","1323.000","12.486","3.600","999.90"
"Jupiter","1324.000","12.486","3.600","999.90"
"Jupiter","1325.000","12.486","3.600","999.90"
"Jupiter","1326.000","12.486","3.600","999.90"
"Jupiter","1327.000","12.486","3.600","999.90"
"Jupiter","1328.000","12.486","3.600","999.90"
"Jupiter","1329.000","12.486","3.600","999.90"
"Jupiter","1330.000","12.486","3.600","999.90"
"Jupiter","1331.000","12.482","3.600","999.90"
"Jupiter","1332.000","12.486","3.600","999.90"
"Jupiter","1333.000","12.486","3.600","999.90"
"Jupiter","1334.000","12.486","3.600","999.90"
"Jupiter","1335.000","12.482","3.600","999.90"
"Jupiter","1336.000","12.486","3.600","999.90"
"Jupiter","1337.000","12.482","3.600","999.90"
"Jupiter","1338.000","12.482","3.600","999.90"
"Jupiter","1339.000","12.482","3.600","999.90"
"Jupiter","1340.000","12.482","3.600","999.90"
"Jupiter","1341.000","12.482","3.600","999.90"
"Jupiter","1342.000","12.482","3.600","999.90"
"Jupiter","1343.000","12.482","3.600","999.90"
"Jupiter","1344.000","12.482","3.600","999.90"
"Jupiter","1345.000","12.478","3.600","999.90"
"Jupiter","1346.000","12.478","3.600","999.90"
"Jupiter","1347.000","12.478","3.600","999.90"
"Jupiter","1348.000","12.478","3.600","999.90"
"Jupiter","1349.000","12.478","3.600","999.90"
"Jupiter","1350.000","12.478","3.600","999.90"
"Jupiter","1351.000","12.478","3.600","999.90"
"Jupiter","1352.000","12.478","3.600","999.90"
"Jupiter","1353.000","12.478","3.600","999.90"
"Jupiter","1354.000","12.478","3.600","999.90"
"Jupiter","1355.000","12.478","3.600","999.90"
"Jupiter","1356.000","12.478","3.600","999.90"
"Jupiter","1357.000","12.478","3.600","999.90"
"Jupiter","1358.000","12.478","3.600","999.90"
"Jupiter","1359.000","12.478","3.600","999.90"
"Jupiter","1360.000","12.478","3.600","999.90"
"Jupiter","1361.000","12.478","3.600","999.90"
"Jupiter","1362.000","12.478","3.600","999.90"
"Jupiter","1363.000","12.478","3.600","999.90"
"Jupiter","1364.000","12.478","3.600","999.90"
"Jupiter","1365.000","12.478","3.600","999.90"
"Jupiter","1366.000","12.478","3.600","999.90"
"Jupiter","1367.000","12.478","3.600","999.90"
"Jupiter","1368.000","12.478","3.600","999.90"
"Jupiter","1369.000","12.478","3.600","999.90"
"Jupiter","1370.000","12.478","3.600","999.90"
"Jupiter","1371.000","12.478","3.600","999.90"
"Jupiter","1372.000","12.478","3.600","999.90"
"Jupiter","1373.000","12.478","3.600","999.90"
"Jupiter","1374.000","12.478","3.600","999.90"
"Jupiter","1375.000","12.478","3.600","999.90"
"Jupiter","1376.000","12.478","3.600","999.90"
"Jupiter","1377.000","12.478","3.600","999.90"
"Jupiter","1378.000","12.478","3.600","999.90"
"Jupiter","1379.000","12.478","3.600","999.90"
"Jupiter","1380.000","12.478","3.600","999.90"
"Jupiter","1381.000","12.478","3.600","999.90"
"Jupiter","1382.000","12.478","3.600","999.90"
"Jupiter","1383.000","12.478","3.600","999.90"
"Jupiter","1384.000","12.478","3.600","999.90"
"Jupiter","1385.000","12.478","3.600","999.90"
"Jupiter","1386.000","12.478","3.600","999.90"
"Jupiter","1387.000","12.478","3.600","999.90"
"Jupiter","1388.000","12.478","3.600","999.90"
"Jupiter","1389.000","12.478","3.600","999.90"
"Jupiter","1390.000","12.478","3.600","999.90"
"Jupiter","1391.000","12.478","3.600","999.90"
"Jupiter","1392.000","12.478","3.600","999.90"
"Jupiter","1393.000","12.478","3.600","999.90"
"Jupiter","1394.000","12.478","3.600","999.90"
"Jupiter","1395.000","12.478","3.600","999.90"
"Jupiter","1396.000","12.478","3.600","999.90"
"Jupiter","1397.000","12.478","3.600","999.90"
"Jupiter","1398.000","12.478","3.600","999.90"
"Jupiter","1399.000","12.478","3.600","999.90"
"Jupiter","1400.000","12.478","3.600","999.90"
"Jupiter","1401.000","12.478","3.600","999.90"
"Jupiter","1402.000","12.478","3.600","999.90"
"Jupiter","1403.000","12.478","3.600","999.90"
"Jupiter","1404.000","12.478","3.600","999.90"
"Jupiter","1405.000","12.478","3.600","999.90"
"Jupiter","1406.000","12.478","3.600","999.90"
"Jupiter","1407.000","12.478","3.600","999.90"
"Jupiter","1408.000","12.478","3.600","999.90"
"Jupiter","1409.000","12.478","3.600","999.90"
"Jupiter","1410.000","12.478","3.600","999.90"
"Jupiter","1411.000","12.478","3.600","999.90"
"Jupiter","1412.000","12.478","3.600","999.90"
"Jupiter","1413.000","12.478","3.600","999.90"
"Jupiter","1414.000","12.478","3.600","999.90"
"Jupiter","1415.000","12.478","3.600","999.90"
"Jupiter","1416.000","12.478","3.600","999.90"
"Jupiter","1417.000","12.478","3.600","999.90"
"Jupiter","1418.000","12.478","3.600","999.90"
"Jupiter","1419.000","12.478","3.600","999.90"
"Jupiter","1420.000","12.478","3.600","999.90"
"Jupiter","1421.000","12.478","3.600","999.90"
"Jupiter","1422.000","12.478","3.600","999.90"
"Jupiter","1423.000","12.478","3.600","999.90"
"Jupiter","1424.000","12.478","3.600","999.90"
"Jupiter","1425.000","12.478","3.600","999.90"
"Jupiter","1426.000","12.478","3.600","999.90"
"Jupiter","1427.000","12.478","3.600","999.90"
"Jupiter","1428.000","12.478","3.600","999.90"
"Jupiter","1429.000","12.478","3.600","999.90"
"Jupiter","1430.000","12.478","3.600","999.90"
"Jupiter","1431.000","12.478","3.600","999.90"
"Jupiter","1432.000","12.478","3.600","999.90"
"Jupiter","1433.000","12.478","3.600","999.90"
"Jupiter","1434.000","12.478","3.600","999.90"
"Jupiter","1435.000","12.478","3.600","999.90"
"Jupiter","1436.000","12.478","3.600","999.90"
"Jupiter","1437.000","12.478","3.600","999.90"
"Jupiter","1438.000","12.478","3.600","999.90"
"Jupiter","1439.000","12.478","3.600","999.90"
"Jupiter","1440.000","12.478","3.600","999.90"
"Jupiter","1441.000","12.478","3.600","999.90"
"Jupiter","1442.000","12.478","3.600","999.90"
"Jupiter","1443.000","12.478","3.600","999.90"
"Jupiter","1444.000","12.478","3.600","999.90"
"Jupiter","1445.000","12.478","3.600","999.90"
"Jupiter","1446.000","12.478","3.600","999.90"
"Jupiter","1447.000","12.478","3.600","999.90"
"Jupiter","1448.000","12.478","3.600","999.90"
"Jupiter","1449.000","12.478","3.600","999.90"
"Jupiter","1450.000","12.478","3.600","999.90"
"Jupiter","1451.000","12.474","3.600","999.90"
"Jupiter","1452.000","12.474","3.600","999.90"
"Jupiter","1453.000","12.478","3.600","999.90"
"Jupiter","1454.000","12.474","3.600","999.90"
"Jupiter","1455.000","12.474","3.600","999.90"
"Jupiter","1456.000","12.474","3.600","999.90"
"Jupiter","1457.000","12.474","3.600","999.90"
"Jupiter","1458.000","12.474","3.600","999.90"
"Jupiter","1459.000","12.474","3.600","999.90"
"Jupiter","1460.000","12.474","3.600","999.90"
"Jupiter","1461.000","12.474","3.600","999.90"
"Jupiter","1462.000","12.474","3.600","999.90"
"Jupiter","1463.000","12.474","3.600","999.90"
"Jupiter","1464.000","12.470","3.600","999.90"
"Jupiter","1465.000","12.470","3.600","999.90"
"Jupiter","1466.000","12.470","3.600","999.90"
"Jupiter","1467.000","12.470","3.600","999.90"
"Jupiter","1468.000","12.470","3.600","999.90"
"Jupiter","1469.000","12.470","3.600","999.90"
"Jupiter","1470.000","12.470","3.600","999.90"
"Jupiter","1471.000","12.470","3.600","999.90"
"Jupiter","1472.000","12.470","3.600","999.90"
"Jupiter","1473.000","12.470","3.600","999.90"
"Jupiter","1474.000","12.470","3.600","999.90"
"Jupiter","1475.000","12.470","3.600","999.90"
"Jupiter","1476.000","12.470","3.600","999.90"
"Jupiter","1477.000","12.470","3.600","999.90"
"Jupiter","1478.000","12.470","3.600","999.90"
"Jupiter","1479.000","12.470","3.600","999.90"
"Jupiter","1480.000","12.470","3.600","999.90"
"Jupiter","1481.000","12.470","3.600","999.90"
"Jupiter","1482.000","12.470","3.600","999.90"
"Jupiter","1483.000","12.470","3.600","999.90"
"Jupiter","1484.000","12.470","3.600","999.90"
"Jupiter","1485.000","12.470","3.600","999.90"
"Jupiter","1486.000","12.470","3.600","999.90"
"Jupiter","1487.000","12.470","3.600","999.90"
"Jupiter","1488.000","12.470","3.600","999.90"
"Jupiter","1489.000","12.470","3.600","999.90"
"Jupiter","1490.000","12.470","3.600","999.90"
"Jupiter","1491.000","12.470","3.600","999.90"
"Jupiter","1492.000","12.470","3.600","999.90"
"Jupiter","1493.000","12.470","3.600","999.90"
"Jupiter","1494.000","12.470","3.600","999.90"
"Jupiter","1495.000","12.470","3.600","999.90"
"Jupiter","1496.000","12.470","3.600","999.90"
"Jupiter","1497.000","12.470","3.600","999.90"
"Jupiter","1498.000","12.470","3.600","999.90"
"Jupiter","1499.000","12.470","3.600","999.90"
"Jupiter","1500.000","12.470","3.600","999.90"
"Jupiter","1501.000","12.470","3.600","999.90"
"Jupiter","1502.000","12.470","3.600","999.90"
"Jupiter","1503.000","12.470","3.600","999.90"
"Jupiter","1504.000","12.470","3.600","999.90"
"Jupiter","1505.000","12.470","3.600","999.90"
"Jupiter","1506.000","12.470","3.600","999.90"
"Jupiter","1507.000","12.470","3.600","999.90"
"Jupiter","1508.000","12.470","3.600","999.90"
"Jupiter","1509.000","12.470","3.600","999.90"
"Jupiter","1510.000","12.470","3.600","999.90"
"Jupiter","1511.000","12.470","3.600","999.90"
"Jupiter","1512.000","12.470","3.600","999.90"
"Jupiter","1513.000","12.470","3.600","999.90"
"Jupiter","1514.000","12.470","3.600","999.90"
"Jupiter","1515.000","12.470","3.600","999.90"
"Jupiter","1516.000","12.470","3.600","999.90"
"Jupiter","1517.000","12.470","3.600","999.90"
"Jupiter","1518.000","12.470","3.600","999.90"
"Jupiter","1519.000","12.470","3.600","999.90"
"Jupiter","1520.000","12.470","3.600","999.90"
"Jupiter","1521.000","12.470","3.600","999.90"
"Jupiter","1522.000","12.470","3.600","999.90"
"Jupiter","1523.000","12.470","3.600","999.90"
"Jupiter","1524.000","12.470","3.600","999.90"
"Jupiter","1525.000","12.470","3.600","999.90"
"Jupiter","1526.000","12.470","3.600","999.90"
"Jupiter","1527.000","12.470","3.600","999.90"
"Jupiter","1528.000","12.470","3.600","999.90"
"Jupiter","1529.000","12.470","3.600","999.90"
"Jupiter","1530.000","12.470","3.600","999.90"
"Jupiter","1531.000","12.470","3.600","999.90"
"Jupiter","1532.000","12.470","3.600","999.90"
"Jupiter","1533.000","12.470","3.600","999.90"
"Jupiter","1534.000","12.470","3.600","999.90"
"Jupiter","1535.000","12.470","3.600","999.90"
"Jupiter","1536.000","12.470","3.600","999.90"
"Jupiter","1537.000","12.470","3.600","999.90"
"Jupiter","1538.000","12.470","3.600","999.90"
"Jupiter","1539.000","12.470","3.600","999.90"
"Jupiter","1540.000","12.470","3.600","999.90"
"Jupiter","1541.000","12.470","3.600","999.90"
"Jupiter","1542.000","12.470","3.600","999.90"
"Jupiter","1543.000","12.470","3.600","999.90"
"Jupiter","1544.000","12.470","3.600","999.90"
"Jupiter","1545.000","12.470","3.600","999.90"
"Jupiter","1546.000","12.470","3.600","999.90"
"Jupiter","1547.000","12.470","3.600","999.90"
"Jupiter","1548.000","12.470","3.600","999.90"
"Jupiter","1549.000","12.470","3.600","999.90"
"Jupiter","1550.000","12.470","3.600","999.90"
"Jupiter","1551.000","12.470","3.600","999.90"
"Jupiter","1552.000","12.470","3.600","999.90"
"Jupiter","1553.000","12.470","3.600","999.90"
"Jupiter","1554.000","12.470","3.600","999.90"
"Jupiter","1555.000","12.470","3.600","999.90"
"Jupiter","1556.000","12.470","3.600","999.90"
"Jupiter","1557.000","12.470","3.600","999.90"
"Jupiter","1558.000","12.470","3.600","999.90"
"Jupiter","1559.000","12.470","3.600","999.90"
"Jupiter","1560.000","12.470","3.600","999.90"
"Jupiter","1561.000","12.470","3.600","999.90"
"Jupiter","1562.000","12.466","3.600","999.90"
"Jupiter","1563.000","12.466","3.600","999.90"
"Jupiter","1564.000","12.466","3.600","999.90"
"Jupiter","1565.000","12.466","3.600","999.90"
"Jupiter","1566.000","12.470","3.600","999.90"
"Jupiter","1567.000","12.466","3.600","999.90"
"Jupiter","1568.000","12.466","3.600","999.90"
"Jupiter","1569.000","12.466","3.600","999.90"
"Jupiter","1570.000","12.466","3.600","999.90"
"Jupiter","1571.000","12.466","3.600","999.90"
"Jupiter","1572.000","12.466","3.600","999.90"
"Jupiter","1573.000","12.466","3.600","999.90"
"Jupiter","1574.000","12.462","3.600","999.90"
"Jupiter","1575.000","12.462","3.600","999.90"
"Jupiter","1576.000","12.462","3.600","999.90"
"Jupiter","1577.000","12.462","3.600","999.90"
"Jupiter","1578.000","12.462","3.600","999.90"
"Jupiter","1579.000","12.462","3.600","999.90"
"Jupiter","1580.000","12.462","3.600","999.90"
"Jupiter","1581.000","12.462","3.600","999.90"
"Jupiter","1582.000","12.462","3.600","999.90"
"Jupiter","1583.000","12.462","3.600","999.90"
"Jupiter","1584.000","12.462","3.600","999.90"
"Jupiter","1585.000","12.462","3.600","999.90"
"Jupiter","1586.000","12.462","3.600","999.90"
"Jupiter","1587.000","12.462","3.600","999.90"
"Jupiter","1588.000","12.462","3.600","999.90"
"Jupiter","1589.000","12.462","3.600","999.90"
"Jupiter","1590.000","12.462","3.600","999.90"
"Jupiter","1591.000","12.462","3.600","999.90"
"Jupiter","1592.000","12.462","3.600","999.90"
"Jupiter","1593.000","12.462","3.600","999.90"
"Jupiter","1594.000","12.462","3.600","999.90"
"Jupiter","1595.000","12.462","3.600","999.90"
"Jupiter","1596.000","12.462","3.600","999.90"
"Jupiter","1597.000","12.462","3.600","999.90"
"Jupiter","1598.000","12.462","3.600","999.90"
"Jupiter","1599.000","12.462","3.600","999.90"
"Jupiter","1600.000","12.462","3.600","999.90"
"Jupiter","1601.000","12.462","3.600","999.90"
"Jupiter","1602.000","12.462","3.600","999.90"
"Jupiter","1603.000","12.462","3.600","999.90"
"Jupiter","1604.000","12.462","3.600","999.90"
"Jupiter","1605.000","12.462","3.600","999.90"
"Jupiter","1606.000","12.462","3.600","999.90"
"Jupiter","1607.000","12.462","3.600","999.90"
"Jupiter","1608.000","12.462","3.600","999.90"
"Jupiter","1609.000","12.462","3.600","999.90"
"Jupiter","1610.000","12.462","3.600","999.90"
"Jupiter","1611.000","12.462","3.600","999.90"
"Jupiter","1612.000","12.462","3.600","999.90"
"Jupiter","1613.000","12.462","3.600","999.90"
"Jupiter","1614.000","12.462","3.600","999.90"
"Jupiter","1615.000","12.462","3.600","999.90"
"Jupiter","1616.000","12.462","3.600","999.90"
"Jupiter","1617.000","12.462","3.600","999.90"
"Jupiter","1618.000","12.462","3.600","999.90"
"Jupiter","1619.000","12.462","3.600","999.90"
"Jupiter","1620.000","12.462","3.600","999.90"
"Jupiter","1621.000","12.462","3.600","999.90"
"Jupiter","1622.000","12.462","3.600","999.90"
"Jupiter","1623.000","12.462","3.600","999.90"
"Jupiter","1624.000","12.462","3.600","999.90"
"Jupiter","1625.000","12.462","3.600","999.90"
"Jupiter","1626.000","12.462","3.600","999.90"
"Jupiter","1627.000","12.462","3.600","999.90"
"Jupiter","1628.000","12.462","3.600","999.90"
"Jupiter","1629.000","12.462","3.600","999.90"
"Jupiter","1630.000","12.462","3.600","999.90"
"Jupiter","1631.000","12.462","3.600","999.90"
"Jupiter","1632.000","12.462","3.600","999.90"
"Jupiter","1633.000","12.462","3.600","999.90"
"Jupiter","1634.000","12.462","3.600","999.90"
"Jupiter","1635.000","12.462","3.600","999.90"
"Jupiter","1636.000","12.462","3.600","999.90"
"Jupiter","1637.000","12.462","3.600","999.90"
"Jupiter","1638.000","12.462","3.600","999.90"
"Jupiter","1639.000","12.462","3.600","999.90"
"Jupiter","1640.000","12.462","3.600","999.90"
"Jupiter","1641.000","12.462","3.600","999.90"
"Jupiter","1642.000","12.462","3.600","999.90"
"Jupiter","1643.000","12.462","3.600","999.90"
"Jupiter","1644.000","12.462","3.600","999.90"
"Jupiter","1645.000","12.462","3.600","999.90"
"Jupiter","1646.000","12.462","3.600","999.90"
"Jupiter","1647.000","12.462","3.600","999.90"
"Jupiter","1648.000","12.462","3.600","999.90"
"Jupiter","1649.000","12.462","3.600","999.90"
"Jupiter","1650.000","12.462","3.600","999.90"
"Jupiter","1651.000","12.462","3.600","999.90"
"Jupiter","1652.000","12.462","3.600","999.90"
"Jupiter","1653.000","12.462","3.600","999.90"
"Jupiter","1654.000","12.462","3.600","999.90"
"Jupiter","1655.000","12.462","3.600","999.90"
"Jupiter","1656.000","12.462","3.600","999.90"
"Jupiter","1657.000","12.462","3.600","999.90"
"Jupiter","1658.000","12.462","3.600","999.90"
"Jupiter","1659.000","12.462","3.600","999.90"
"Jupiter","1660.000","12.462","3.600","999.90"
"Jupiter","1661.000","12.462","3.600","999.90"
"Jupiter","1662.000","12.462","3.600","999.90"
"Jupiter","1663.000","12.462","3.600","999.90"
"Jupiter","1664.000","12.462","3.600","999.90"
"Jupiter","1665.000","12.462","3.600","999.90"
"Jupiter","1666.000","12.462","3.600","999.90"
"Jupiter","1667.000","12.462","3.600","999.90"
"Jupiter","1668.000","12.462","3.600","999.90"
"Jupiter","1669.000","12.462","3.600","999.90"
"Jupiter","1670.000","12.462","3.600","999.90"
"Jupiter","1671.000","12.462","3.600","999.90"
"Jupiter","1672.000","12.462","3.600","999.90"
"Jupiter","1673.000","12.462","3.600","999.90"
"Jupiter","1674.000","12.462","3.600","999.90"
"Jupiter","1675.000","12.462","3.600","999.90"
"Jupiter","1676.000","12.462","3.600","999.90"
"Jupiter","1677.000","12.462","3.600","999.90"
"Jupiter","1678.000","12.458","3.600","999.90"
"Jupiter","1679.000","12.462","3.600","999.90"
"Jupiter","1680.000","12.462","3.600","999.90"
"Jupiter","1681.000","12.462","3.600","999.90"
"Jupiter","1682.000","12.458","3.600","999.90"
"Jupiter","1683.000","12.458","3.600","999.90"
"Jupiter","1684.000","12.458","3.600","999.90"
"Jupiter","1685.000","12.458","3.600","999.90"
"Jupiter","1686.000","12.458","3.600","999.90"
"Jupiter","1687.000","12.458","3.600","999.90"
"Jupiter","1688.000","12.458","3.600","999.90"
"Jupiter","1689.000","12.458","3.600","999.90"
"Jupiter","1690.000","12.458","3.600","999.90"
"Jupiter","1691.000","12.454","3.600","999.90"
"Jupiter","1692.000","12.458","3.600","999.90"
"Jupiter","1693.000","12.454","3.600","999.90"
"Jupiter","1694.000","12.454","3.600","999.90"
"Jupiter","1695.000","12.454","3.600","999.90"
"Jupiter","1696.000","12.454","3.600","999.90"
"Jupiter","1697.000","12.454","3.600","999.90"
"Jupiter","1698.000","12.454","3.600","999.90"
"Jupiter","1699.000","12.454","3.600","999.90"
"Jupiter","1700.000","12.454","3.600","999.90"
"Jupiter","1701.000","12.454","3.600","999.90"
"Jupiter","1702.000","12.454","3.600","999.90"
"Jupiter","1703.000","12.454","3.600","999.90"
"Jupiter","1704.000","12.454","3.600","999.90"
"Jupiter","1705.000","12.454","3.600","999.90"
"Jupiter","1706.000","12.454","3.600","999.90"
"Jupiter","1707.000","12.454","3.600","999.90"
"Jupiter","1708.000","12.454","3.600","999.90"
"Jupiter","1709.000","12.454","3.600","999.90"
"Jupiter","1710.000","12.454","3.600","999.90"
"Jupiter","1711.000","12.454","3.600","999.90"
"Jupiter","1712.000","12.454","3.600","999.90"
"Jupiter","1713.000","12.454","3.600","999.90"
"Jupiter","1714.000","12.454","3.600","999.90"
"Jupiter","1715.000","12.454","3.600","999.90"
"Jupiter","1716.000","12.454","3.600","999.90"
"Jupiter","1717.000","12.454","3.600","999.90"
"Jupiter","1718.000","12.454","3.600","999.90"
"Jupiter","1719.000","12.454","3.600","999.90"
"Jupiter","1720.000","12.454","3.600","999.90"
"Jupiter","1721.000","12.454","3.600","999.90"
"Jupiter","1722.000","12.454","3.600","999.90"
"Jupiter","1723.000","12.454","3.600","999.90"
"Jupiter","1724.000","12.454","3.600","999.90"
"Jupiter","1725.000","12.454","3.600","999.90"
"Jupiter","1726.000","12.454","3.600","999.90"
"Jupiter","1727.000","12.454","3.600","999.90"
"Jupiter","1728.000","12.454","3.600","999.90"
"Jupiter","1729.000","12.454","3.600","999.90"
"Jupiter","1730.000","12.454","3.600","999.90"
"Jupiter","1731.000","12.454","3.600","999.90"
"Jupiter","1732.000","12.454","3.600","999.90"
"Jupiter","1733.000","12.454","3.600","999.90"
"Jupiter","1734.000","12.454","3.600","999.90"
"Jupiter","1735.000","12.454","3.600","999.90"
"Jupiter","1736.000","12.454","3.600","999.90"
"Jupiter","1737.000","12.454","3.600","999.90"
"Jupiter","1738.000","12.454","3.600","999.90"
"Jupiter","1739.000","12.454","3.600","999.90"
"Jupiter","1740.000","12.454","3.600","999.90"
"Jupiter","1741.000","12.454","3.600","999.90"
"Jupiter","1742.000","12.454","3.600","999.90"
"Jupiter","1743.000","12.454","3.600","999.90"
"Jupiter","1744.000","12.454","3.600","999.90"
"Jupiter","1745.000","12.454","3.600","999.90"
"Jupiter","1746.000","12.454","3.600","999.90"
"Jupiter","1747.000","12.454","3.600","999.90"
"Jupiter","1748.000","12.454","3.600","999.90"
"Jupiter","1749.000","12.454","3.600","999.90"
"Jupiter","1750.000","12.454","3.600","999.90"
"Jupiter","1751.000","12.454","3.600","999.90"
"Jupiter","1752.000","12.454","3.600","999.90"
"Jupiter","1753.000","12.454","3.600","999.90"
"Jupiter","1754.000","12.454","3.600","999.90"
"Jupiter","1755.000","12.454","3.600","999.90"
"Jupiter","1756.000","12.454","3.600","999.90"
"Jupiter","1757.000","12.454","3.600","999.90"
"Jupiter","1758.000","12.454","3.600","999.90"
"Jupiter","1759.000","12.454","3.600","999.90"
"Jupiter","1760.000","12.454","3.600","999.90"
"Jupiter","1761.000","12.454","3.600","999.90"
"Jupiter","1762.000","12.454","3.600","999.90"
"Jupiter","1763.000","12.454","3.600","999.90"
"Jupiter","1764.000","12.454","3.600","999.90"
"Jupiter","1765.000","12.454","3.600","999.90"
"Jupiter","1766.000","12.454","3.600","999.90"
"Jupiter","1767.000","12.454","3.600","999.90"
"Jupiter","1768.000","12.454","3.600","999.90"
"Jupiter","1769.000","12.454","3.600","999.90"
"Jupiter","1770.000","12.454","3.600","999.90"
"Jupiter","1771.000","12.454","3.600","999.90"
"Jupiter","1772.000","12.454","3.600","999.90"
"Jupiter","1773.000","12.454","3.600","999.90"
"Jupiter","1774.000","12.454","3.600","999.90"
"Jupiter","1775.000","12.454","3.600","999.90"
"Jupiter","1776.000","12.454","3.600","999.90"
"Jupiter","1777.000","12.454","3.600","999.90"
"Jupiter","1778.000","12.454","3.600","999.90"
"Jupiter","1779.000","12.454","3.600","999.90"
"Jupiter","1780.000","12.454","3.600","999.90"
"Jupiter","1781.000","12.454","3.600","999.90"
"Jupiter","1782.000","12.454","3.600","999.90"
"Jupiter","1783.000","12.454","3.600","999.90"
"Jupiter","1784.000","12.454","3.600","999.90"
"Jupiter","1785.000","12.454","3.600","999.90"
"Jupiter","1786.000","12.454","3.600","999.90"
"Jupiter","1787.000","12.454","3.600","999.90"
"Jupiter","1788.000","12.454","3.600","999.90"
"Jupiter","1789.000","12.454","3.600","999.90"
"Jupiter","1790.000","12.454","3.600","999.90"
"Jupiter","1791.000","12.454","3.600","999.90"
"Jupiter","1792.000","12.454","3.600","999.90"
"Jupiter","1793.000","12.454","3.600","999.90"
"Jupiter","1794.000","12.454","3.600","999.90"
"Jupiter","1795.000","12.454","3.600","999.90"
"Jupiter","1796.000","12.450","3.600","999.90"
"Jupiter","1797.000","12.454","3.600","999.90"
"Jupiter","1798.000","12.454","3.600","999.90"
"Jupiter","1799.000","12.450","3.600","999.90"
"Jupiter","1800.000","12.450","3.600","999.90"
"Jupiter","1801.000","12.450","3.600","999.90"
"Jupiter","1802.000","12.450","3.600","999.90"
"Jupiter","1803.000","12.450","3.600","999.90"
"Jupiter","1804.000","12.450","3.600","999.90"
"Jupiter","1805.000","12.450","3.600","999.90"
"Jupiter","1806.000","12.450","3.600","999.90"
"Jupiter","1807.000","12.446","3.600","999.90"
"Jupiter","1808.000","12.450","3.600","999.90"
"Jupiter","1809.000","12.446","3.600","999.90"
"Jupiter","1810.000","12.446","3.600","999.90"
"Jupiter","1811.000","12.446","3.600","999.90"
"Jupiter","1812.000","12.446","3.600","999.90"
"Jupiter","1813.000","12.446","3.600","999.90"
"Jupiter","1814.000","12.446","3.600","999.90"
"Jupiter","1815.000","12.446","3.600","999.90"
"Jupiter","1816.000","12.446","3.600","999.90"
"Jupiter","1817.000","12.446","3.600","999.90"
"Jupiter","1818.000","12.446","3.600","999.90"
"Jupiter","1819.000","12.446","3.600","999.90"
"Jupiter","1820.000","12.446","3.600","999.90"
"Jupiter","1821.000","12.446","3.600","999.90"
"Jupiter","1822.000","12.446","3.600","999.90"
"Jupiter","1823.000","12.446","3.600","999.90"
"Jupiter","1824.000","12.446","3.600","999.90"
